hotelKey,chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,rateWindowStartDate,rateWindowEndDate,rateWindowNights,officialDynamicRateAvailable,officialDynamicAverageRateLocal,officialDynamicAverageCurrency,officialDynamicAverageBasis,officialDynamicAverageSampleCount,taxInclusiveAverageRateLocal,preTaxAverageRateLocal,taxAndFeeAverageAmountLocal,taxAndFeeAverageRate,taxBreakdownAvailable,taxInclusiveRateKind,taxEstimateUsed,taxEstimateBasis,tax1Name,tax1Rate,tax1AmountLocal,tax2Name,tax2Rate,tax2AmountLocal,windowAverageRateLocal,windowPreTaxAverageRateLocal,windowMinRateLocal,windowMaxRateLocal,weekdayAverageRateLocal,weekendAverageRateLocal,weekdayPreTaxAverageRateLocal,weekendPreTaxAverageRateLocal,weekdaySampleCount,weekendSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,rateStatus,rateSource,rateCaveat,fetchedAt,propertySiteURL_en
Marriott:WNZGN,Marriott,WNZGN,"Grand New Century Hotel, Wenzhou, A Tribute Portfolio Hotel",Tribute Portfolio,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,true,1030.74,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,1030.74,884,146.74,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,88.4,Estimated VAT,0.06,58.34,1030.74,884,1030.74,1030.74,1030.74,1030.74,884,884,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wnzgn-grand-new-century-hotel-wenzhou-a-tribute-portfolio-hotel/overview/
Marriott:WNZSI,Marriott,WNZSI,Sheraton Wenzhou Hotel,Sheraton,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,marriott_hqv_no_available_rate,marriott_official_hqv_graphql,NotAvailable; NotAvailable; NotAvailable; NotAvailable; NotAvailable,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wnzsi-sheraton-wenzhou-hotel/overview/
Marriott:WNZWI,Marriott,WNZWI,The Westin Wenzhou,Westin Hotels & Resorts,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,true,849.35,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,849.35,728.43,120.92,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,72.84,Estimated VAT,0.06,48.08,849.35,728.43,833.69,857.01,852.35,841.85,731,722,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wnzwi-the-westin-wenzhou/overview/
Marriott:WNZAP,Marriott,WNZAP,Wenzhou Airport Marriott Hotel,Marriott Hotels & Resorts,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,true,613.65,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,613.65,526.29,87.36,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,52.63,Estimated VAT,0.06,34.74,613.65,526.29,608.65,615.65,615.65,608.65,528,522,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wnzap-wenzhou-airport-marriott-hotel/overview/
Marriott:WNZMC,Marriott,WNZMC,Wenzhou Marriott Hotel,Marriott Hotels & Resorts,MAINLAND_CN,CN,Wenzhou,2026-05-25,2026-05-31,7,true,867.34,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,867.34,743.86,123.48,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,74.39,Estimated VAT,0.06,49.09,867.34,743.86,841.85,914.14,877.53,841.85,752.6,722,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wnzmc-wenzhou-marriott-hotel/overview/
Marriott:ZHAFP,Marriott,ZHAFP,"Four Points by Sheraton Wuchuan, Loong Bay",Four Points by Sheraton,MAINLAND_CN,CN,Wuchuan,2026-05-25,2026-05-31,7,true,422.09,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,422.09,362,60.09,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,36.2,Estimated VAT,0.06,23.89,422.09,362,422.09,422.09,422.09,422.09,362,362,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/zhafp-four-points-wuchuan-loong-bay/overview/
Marriott:WUHCH,Marriott,WUHCH,AC Hotels By Marriott Wuhan Hankou,AC Hotels,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,marriott_hqv_no_available_rate,marriott_official_hqv_graphql,NotAvailable; NotAvailable; NotAvailable; NotAvailable; NotAvailable,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhch-ac-hotels-wuhan-hankou/overview/
Marriott:WUHHC,Marriott,WUHHC,Courtyard by Marriott Wuhan Hankou,Courtyard,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,marriott_hqv_no_available_rate,marriott_official_hqv_graphql,NotAvailable; NotAvailable; NotAvailable; NotAvailable; NotAvailable,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhhc-courtyard-wuhan-hankou/overview/
Marriott:WUHHF,Marriott,WUHHF,Fairfield by Marriott Wuhan Hankou,Fairfield Inn & Suites,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,339.31,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,339.31,291,48.31,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,29.1,Estimated VAT,0.06,19.21,339.31,291,339.31,339.31,339.31,339.31,291,291,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhhf-fairfield-wuhan-hankou/overview/
Marriott:WUHFI,Marriott,WUHFI,Fairfield by Marriott Wuhan Wuchang,Fairfield Inn & Suites,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,398.77,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,398.77,342,56.77,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,34.2,Estimated VAT,0.06,22.57,398.77,342,398.77,398.77,398.77,398.77,342,342,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhfi-fairfield-wuhan-wuchang/overview/
Marriott:WUHHP,Marriott,WUHHP,Four Points by Sheraton Wuhan Hankou,Four Points by Sheraton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,733.52,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,733.52,629.09,104.43,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,62.91,Estimated VAT,0.06,41.52,733.52,629.09,719,818.53,719.34,768.97,616.93,659.5,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhhp-four-points-wuhan-hankou/overview/
Marriott:WUHPG,Marriott,WUHPG,Four Points by Sheraton Wuhan Optics Valley,Four Points by Sheraton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,396.77,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,396.77,340.29,56.49,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,34.03,Estimated VAT,0.06,22.46,396.77,340.29,368.46,408.1,400.17,388.28,343.2,333,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhpg-four-points-wuhan-optics-valley/overview/
Marriott:WUHPO,Marriott,WUHPO,Four Points by Sheraton Wuhan Optics Valley Convention and Exhibition Center,Four Points by Sheraton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,397.11,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,397.11,340.57,56.53,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,34.06,Estimated VAT,0.06,22.48,397.11,340.57,368.46,447.74,402.5,383.62,345.2,329,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhpo-four-points-wuhan-optics-valley-convention-and-exhibition-center/overview/
Marriott:WUHDU,Marriott,WUHDU,"Four Points by Sheraton Wuhan, Dongxihu",Four Points by Sheraton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,421.76,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,421.76,361.71,60.05,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,36.17,Estimated VAT,0.06,23.87,421.76,361.71,397.61,431.42,417.9,431.42,358.4,370,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhdu-four-points-wuhan-dongxihu/overview/
Marriott:WUHFP,Marriott,WUHFP,"Four Points by Sheraton Wuhan, Jiangxia",Four Points by Sheraton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,381.12,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,381.12,326.86,54.26,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,32.69,Estimated VAT,0.06,21.57,381.12,326.86,368.46,412.76,386.18,368.46,331.2,316,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhfp-four-points-wuhan-jiangxia/overview/
Marriott:WUHBR,Marriott,WUHBR,Renaissance Wuhan Hotel,Renaissance Hotels,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,498.55,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,498.55,427.57,70.98,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,42.76,Estimated VAT,0.06,28.22,498.55,427.57,474.56,537.53,508.14,474.56,435.8,407,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhbr-renaissance-wuhan-hotel/overview/
Marriott:WUHWS,Marriott,WUHWS,Sheraton Grand Wuhan Hankou Hotel,Sheraton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,598.16,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,598.16,513,85.16,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,51.3,Estimated VAT,0.06,33.86,598.16,513,586.5,616.81,598.62,596.99,513.4,512,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhws-sheraton-grand-wuhan-hankou-hotel/overview/
Marriott:WUHRZ,Marriott,WUHRZ,"The Ritz-Carlton, Wuhan",The Ritz-Carlton,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,1896.25,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,1896.25,1626.29,269.97,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,162.63,Estimated VAT,0.06,107.34,1896.25,1626.29,1837.62,2042.83,1837.62,2042.83,1576,1752,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhrz-the-ritz-carlton-wuhan/overview/
Marriott:WUHWW,Marriott,WUHWW,The Westin Wuhan Hanyang,Westin Hotels & Resorts,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,590.49,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,590.49,506.43,84.07,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,50.64,Estimated VAT,0.06,33.42,590.49,506.43,548.02,645.96,599.09,569.01,513.8,488,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhww-the-westin-wuhan-hanyang/overview/
Marriott:WUHWI,Marriott,WUHWI,The Westin Wuhan Wuchang,Westin Hotels & Resorts,MAINLAND_CN,CN,Wuhan,2026-05-25,2026-05-31,7,true,692.77,CNY,7-night official Marriott HQV pre-tax amount average with standardized 10% service charge plus 6% VAT estimate; one-night stays; adults=1; rooms=1; StandardRates cash rates when exposed,7,692.77,594.14,98.63,0.17,true,estimated_from_official_pretax,true,Estimated from official pre-tax public rate using 10% service charge plus 6% VAT applied after service charge.,Estimated service charge,0.1,59.41,Estimated VAT,0.06,39.22,692.77,594.14,586.5,881.5,704.5,663.46,604.2,569,5,2,,,available_full_window,marriott_official_hqv_graphql,Marriott HQV exposes official pre-tax amount; final/tax-inclusive fields are standardized estimates using 10% service charge plus 6% VAT.,2026-05-24T11:46:23.624Z,https://www.marriott.com/en-us/hotels/wuhwi-the-westin-wuhan-wuchang/overview/
