chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,address1_en,latitude,longitude,propertySiteURL_en,rateDataAvailable,approxAnnualAverageRateLocal,approxAnnualAverageRateCurrency,approxAnnualAverageRateBasis,approxAnnualAverageRateSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,currentOfficialLeadRatePlanCode,currentOfficialLeadRatePlanName,rateDataCaveat
IHG Hotels & Resorts,IHG-BJSZH,Holiday Inn Express Beijing Zhongguancun Tech Park,Holiday Inn Express,MAINLAND_CN,CN,Beijing,"Building 13, No. 39 Courtyard, North Qinghe Road, Beijing, Beijing, 100091, Mainland China",40.021336,116.30393,https://www.ihg.com/holidayinnexpress/hotels/us/en/beijing/bjszh/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-PEGSD,Holiday Inn Express Shangdi Beijing,Holiday Inn Express,MAINLAND_CN,CN,Beijing,"No. 33 Shangdi East Road, Haidian District, Beijing, Beijing, 100085, Mainland China",40.036705,116.31462,https://www.ihg.com/holidayinnexpress/hotels/us/en/beijing/pegsd/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-PEKBX,HUALUXE Beijing Xinan,HUALUXE,MAINLAND_CN,CN,Beijing,"A18 Taiping Road Haidian District, Beijing, Beijing, 100089, Mainland China",39.898975,116.276054,https://www.ihg.com/hotels/us/en/beijing/pekbx/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-PEGHC,InterContinental Beijing Beichen,InterContinental,MAINLAND_CN,CN,Beijing,"No. 8 Beichen West Road, Chaoyang District, Beijing, Beijing, 100105, Mainland China",39.998375,116.388,https://www.ihg.com/intercontinental/hotels/us/en/beijing/peghc/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-PEGHE,InterContinental Beijing Sanlitun,InterContinental,MAINLAND_CN,CN,Beijing,"No. 1 South Sanlitun Road, Chaoyang District, Beijing, Beijing, 100027, Mainland China",39.93271,116.455055,https://www.ihg.com/intercontinental/hotels/us/en/beijing/peghe/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-PEKCH,Metropark Lido Hotel Beijing,Independent (SPHC),MAINLAND_CN,CN,Beijing,"No.6, Jiangtai road, Chaoyang, Beijing, Beijing, 100004, Mainland China",39.97777,116.47966,https://www.ihg.com/spnd/hotels/us/en/beijing/pekch/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-PEKJB,Regent Beijing,Regent,MAINLAND_CN,CN,Beijing,"99 Jinbao Road, Dongcheng District, Beijing, Beijing, 100005, Mainland China",39.91623,116.41894,https://www.ihg.com/regent/hotels/us/en/beijing/pekjb/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-BJSTP,voco Beijing Temple of Heaven,voco,MAINLAND_CN,CN,Beijing,"No. 8 Hengyitiao, Dongtiejiangying, Fengtai District, Beijing, Beijing, 100079, Mainland China",39.85574,116.43429,https://www.ihg.com/voco/hotels/us/en/beijing/bjstp/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-BFJJI,Crowne Plaza Bijie Jinhai Lake,Crowne Plaza,MAINLAND_CN,CN,Bijie,"Jinhai Hu Wetland Park, Jinhai New District, Bijie, Guizhou, 551700, Mainland China",27.27851,105.25252,https://www.ihg.com/crowneplaza/hotels/us/en/bijie/bfjji/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CBZCC,Holiday Inn Express Binzhou City Center,Holiday Inn Express,MAINLAND_CN,CN,Binzhou,"Huanghe 12 Road and Xinlihe East Road,Bincheng District, Binzhou, Shandong, 256600, Mainland China",37.404945,117.99243,https://www.ihg.com/holidayinnexpress/hotels/us/en/binzhou/cbzcc/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-BPLSL,Hotel Indigo Sayram Lake,Hotel Indigo,MAINLAND_CN,CN,Bole,"No.4 Jinghai Road, Sayram Lake Scenic Spot, Bole, Xinjiang, 833400, Mainland China",44.607224,81.401825,https://www.ihg.com/hotelindigo/hotels/us/en/bole/bplsl/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-TSNCG,Holiday Inn Express Cangzhou High-Tech Zone,Holiday Inn Express,MAINLAND_CN,CN,Cangzhou,"R&D Complex building, No.12 Guofeng avenue, Cangzhou, Hebei, 061000, Mainland China",38.34949,116.79333,https://www.ihg.com/holidayinnexpress/hotels/us/en/cangzhou/tsncg/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-NBSCB,Crowne Plaza Resort Changbaishan Hot Spring,Crowne Plaza,MAINLAND_CN,CN,Changbaishan,"North Gate of Changbaishan, Antu County Erdaobaihe Town, Changbaishan, Jilin, 133613, Mainland China",42.187424,128.17862,https://www.ihg.com/crowneplaza/hotels/us/en/changbaishan/nbscb/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-NBSEX,Holiday Inn Express Changbaishan,Holiday Inn Express,MAINLAND_CN,CN,Changbaishan,"No.87 Baiyun Road, Changbaishan International Resort, Changbaishan, Jilin, 134504, Mainland China",42.094875,127.50612,https://www.ihg.com/holidayinnexpress/hotels/us/en/changbaishan/nbsex/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQHZ,Holiday Inn Changchun High Tech Zone,Holiday Inn,MAINLAND_CN,CN,Changchun,"No.633, Zhenyu Road, Chaoyang District, Changchun, Jilin, 130012, Mainland China",43.82133,125.29391,https://www.ihg.com/holidayinn/hotels/us/en/changchun/cgqhz/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQCJ,Holiday Inn Changchun Jingyue,Holiday Inn,MAINLAND_CN,CN,Changchun,"No. 3070 Jingyue Road, Nan Guan District, Changchun, Jilin, 130000, Mainland China",43.82633,125.437836,https://www.ihg.com/holidayinn/hotels/us/en/changchun/cgqcj/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQCO,Holiday Inn Changchun Oriental Plaza,Holiday Inn,MAINLAND_CN,CN,Changchun,"No. 6066 Jilin Road, Changchun, Jilin, 130000, Mainland China",43.880608,125.42395,https://www.ihg.com/holidayinn/hotels/us/en/changchun/cgqco/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQCE,Holiday Inn Express Changchun Ecological Square,Holiday Inn Express,MAINLAND_CN,CN,Changchun,"No.88 Yiye Street, Jingyue District, Changchun, Jilin, 130119, Mainland China",43.82394,125.39158,https://www.ihg.com/holidayinnexpress/hotels/us/en/changchun/cgqce/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQHT,Holiday Inn Express Changchun High-Tech Zone,Holiday Inn Express,MAINLAND_CN,CN,Changchun,"No. 177 South Pan Gu Road, Changchun, Jilin, 130012, Mainland China",43.82107,125.252625,https://www.ihg.com/holidayinnexpress/hotels/us/en/changchun/cgqht/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQJI,Holiday Inn Express Changchun Jingyue,Holiday Inn Express,MAINLAND_CN,CN,Changchun,"No. 3070 Jingyue Road, Nan Guan District, Changchun, Jilin, 130000, Mainland China",43.82633,125.437836,https://www.ihg.com/holidayinnexpress/hotels/us/en/changchun/cgqji/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CGQTZ,InterContinental Changchun High Tech Zone,InterContinental,MAINLAND_CN,CN,Changchun,"No.333, Huoju Road, Chaoyang District, Changchun, Jilin, 130012, Mainland China",43.821827,125.29349,https://www.ihg.com/intercontinental/hotels/us/en/changchun/cgqtz/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXDZ,Crowne Plaza Changsha Development Zone,Crowne Plaza,MAINLAND_CN,CN,Changsha,"Building A No.192 Kaiyuan Road, Changsha, Hunan, 410100, Mainland China",28.245201,113.09712,https://www.ihg.com/crowneplaza/hotels/us/en/changsha/csxdz/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXDS,Holiday Inn Changsha Dawangshan,Holiday Inn,MAINLAND_CN,CN,Changsha,"No.31, Tongxi Road, Pingtang Street, Yuelu District,, Changsha, Hunan, 410000, Mainland China",28.07843,112.91867,https://www.ihg.com/holidayinn/hotels/us/en/changsha/csxds/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXCM,Holiday Inn Changsha Malanshan,Holiday Inn,MAINLAND_CN,CN,Changsha,"NO.280 Binhe North Road Yuehu Street Kaifu District, Changsha, Hunan, 410000, Mainland China",28.227852,113.02532,https://www.ihg.com/holidayinn/hotels/us/en/changsha/csxcm/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXCD,Holiday Inn Express Changsha Development Zone,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"Building B No.192 Kaiyuan Road, Changsha, Hunan, 410100, Mainland China",28.245012,113.09922,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxcd/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXFF,Holiday Inn Express Changsha Hunan Museum,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"Fuxing Financial Center, Changsha, Hunan, 410005, Mainland China",28.216404,112.98906,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxff/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXKA,Holiday Inn Express Changsha Kaifu,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"508 Fuyuan Xi Lu, Kaifu District, Changsha, Hunan, 410011, Mainland China",28.251362,113.010895,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxka/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXTX,Holiday Inn Express Changsha Shengfu,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"No. 197, Zhengtangpo Road, Qingyuan Street, Changsha, Hunan, 410000, Mainland China",28.116966,112.99691,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxtx/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXCS,Holiday Inn Express Changsha Shifu,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"Building B, JitaiYuan, No.72, Xianjiahu West Road, Changsha, Hunan, 410004, Mainland China",28.212967,112.9307,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxcs/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXRS,Holiday Inn Express Changsha South Railway Station,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"Building 10, Xinyu Taihe Garden, Yuhua District, Changsha, Hunan, 410000, Mainland China",28.138403,113.06297,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxrs/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXTC,Holiday Inn Express Changsha University City,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"No. 26, Lianfeng Road., Yuelu District, Changsha, Hunan, 410000, Mainland China",28.13782,112.928406,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxtc/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXYH,Holiday Inn Express Changsha Yuhua,Holiday Inn Express,MAINLAND_CN,CN,Changsha,"1st and 22-26th Floor, Building 1, 1-1 and 1-2, Changsha, Hunan, 410019, Mainland China",28.130928,113.0448,https://www.ihg.com/holidayinnexpress/hotels/us/en/changsha/csxyh/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXHR,Hotel Indigo Changsha Meixi Lake,Hotel Indigo,MAINLAND_CN,CN,Changsha,"No.745 Huanhu Road, Yuelu District, Changsha, Hunan, 410205, Mainland China",28.184631,112.884,https://www.ihg.com/hotelindigo/hotels/us/en/changsha/csxhr/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXIC,InterContinental Changsha,InterContinental,MAINLAND_CN,CN,Changsha,"No. 1500 Xiangjiang North Road, Kaifu District, Changsha, Hunan, 410000, Mainland China",28.239252,112.97855,https://www.ihg.com/intercontinental/hotels/us/en/changsha/csxic/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CSXCA,voco Changsha Airport,voco,MAINLAND_CN,CN,Changsha,"No. 81 Dayuan East Road, Changsha, Hunan, 410100, Mainland China",28.193697,113.21477,https://www.ihg.com/voco/hotels/us/en/changsha/csxca/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CZXFD,Fudu Grand Hotel Changzhou,Independent (SPHC),MAINLAND_CN,CN,Changzhou,"No. 398, Tong Jiang Middle Rd., Changzhou, Jiangsu, 213022, Mainland China",31.829342,119.97741,https://www.ihg.com/spnd/hotels/us/en/changzhou/czxfd/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
IHG Hotels & Resorts,IHG-CZXWJ,Holiday Inn Changzhou Wujin,Holiday Inn,MAINLAND_CN,CN,Changzhou,"No.59 Middle Yanzheng Avenue,Wujin District, Changzhou, Jiangsu, 213161, Mainland China",31.694368,119.94293,https://www.ihg.com/holidayinn/hotels/us/en/changzhou/czxwj/hoteldetail,false,,CNY,not_available_from_current_official_public_source,0,,,,,"IHG public destination pages expose Check Rates links, but no concrete amount in the page JSON-LD/list source."
